#NSGA2
popsize 1000
maxGen 30
numVar 13
numObj 3
numCons 0
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 30
currentGen	1
evaluateCount	1000
totalTime	169121
firstFrontCount	271
frontCount	5
avgEvalTime	2244.59
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Var11	Var12	Var13	Obj1	Obj2	Obj3	
11048	355	2980	16.8009	24.6168	1720	15.2243	8	526	2	64	15	3	1.17321e+06	5.40804e-05	0.2709	
11408	375	2978	21.4985	25.7609	1854	18.526	6	527	7	72	40	4	1.03919e+06	5.56731e-05	0.3535	
10318	373	2952	20.7253	30	1854	15.5925	5	516	10	59	35	5	1.1004e+06	6.82314e-05	0.1524	
10751	369	3040	16.2967	23.7221	1874	18.6787	6	523	16	65	29	5	1.22049e+06	5.49089e-05	0.2287	
11083	273	3034	17.8119	21.873	1715	14.747	8	534	14	82	10	5	1.22468e+06	5.13031e-05	0.3218	
10824	339	2992	21.9866	25.2653	1823	18.2082	5	525	3	58	65	4	1.08506e+06	6.06024e-05	0.2159	
10328	378	3007	18.443	25.6329	1767	16.3116	9	519	10	56	39	5	1.15734e+06	6.20309e-05	0.1498	
11030	356	3016	22.4059	29.8806	1808	14.0988	7	524	16	72	34	5	1.03615e+06	6.24844e-05	0.2304	
11483	321	3014	20.8072	26.0267	1797	14.9741	8	528	13	80	14	6	1.07571e+06	5.45078e-05	0.3508	
11019	341	3013	24.4227	26.6855	1807	16.6748	10	525	11	66	18	4	1.03199e+06	5.99556e-05	0.273	
10410	311	2999	17.3388	22.2095	1735	16.1874	6	519	18	64	26	6	1.2416e+06	5.71037e-05	0.2012	
11147	373	3041	20.7253	29.8478	1854	15.5925	7	526	17	60	28	6	1.04721e+06	6.0518e-05	0.2309	
10519	372	3039	17.4666	26.9211	1813	17.4636	8	535	12	64	16	6	1.17258e+06	6.00096e-05	0.1515	
11128	302	3022	22.3162	25.0663	1719	17.2889	7	529	12	67	47	5	1.08726e+06	5.73723e-05	0.2758	
10694	328	3016	23.5449	29.2284	1845	19	6	514	12	59	65	4	1.06661e+06	6.65912e-05	0.192	
10019	342	3042	17.9084	23.2998	1767	18.4694	7	533	3	59	19	5	1.22869e+06	6.25117e-05	0.127	
10842	363	3002	19.6615	23.4253	1740	18.5	4	529	2	65	56	3	1.11759e+06	5.72541e-05	0.2353	
11142	333	2992	15.9655	22.4525	1758	14.7631	9	523	16	58	69	6	1.25039e+06	5.33675e-05	0.2734	
11030	356	3016	22.4059	29.8806	1716	14.0988	7	520	16	73	52	5	1.03819e+06	6.33513e-05	0.2206	
10193	274	3026	18.2947	22.1667	1715	17.8092	10	519	17	56	39	5	1.25255e+06	6.01902e-05	0.1392	
10911	382	2988	16.2106	22.1192	1848	18.1801	9	520	16	55	39	4	1.21613e+06	5.32028e-05	0.2842	
11413	375	2953	20.5915	23.3763	1843	18.7159	6	516	13	73	23	3	1.06317e+06	5.28067e-05	0.4101	
10706	363	3001	24.1316	27.3953	1802	15.9799	9	532	6	64	9	5	1.04109e+06	6.2637e-05	0.2293	
11242	352	3000	16.9369	21.7151	1781	16.2423	10	520	17	65	48	4	1.18476e+06	5.12558e-05	0.3571	
10193	274	3026	18.2947	22.1667	1715	15.8408	10	527	20	58	45	5	1.25629e+06	6.07607e-05	0.138	
11111	333	2982	15.7467	22.1995	1776	14.1876	9	523	19	60	74	5	1.26375e+06	5.36509e-05	0.2633	
10538	394	3004	20.2061	24.7238	1806	18.7862	8	532	15	66	70	4	1.11305e+06	6.27353e-05	0.1804	
11062	333	2997	15.7467	20	1744	14.1876	8	523	16	56	62	6	1.28373e+06	5.13663e-05	0.309	
11197	329	2982	16.1219	22.0299	1758	17.037	9	523	16	60	52	6	1.23827e+06	5.20833e-05	0.3059	
10284	311	3034	17.9084	26.4308	1837	18.4694	6	526	3	58	12	5	1.20614e+06	6.1207e-05	0.1376	
11229	351	2994	23.9534	29.7508	1759	15.2159	6	524	8	58	9	6	1.01964e+06	6.21234e-05	0.2799	
11065	368	3037	17.31	21.7169	1856	18.5512	5	520	16	71	31	5	1.18021e+06	5.14801e-05	0.3504	
10706	346	2980	16.8009	26.1558	1720	15.2308	7	526	11	64	15	3	1.19327e+06	5.79509e-05	0.1972	
10957	373	3019	20.8284	26.4302	1881	16.4989	9	530	2	62	50	4	1.06367e+06	5.88616e-05	0.2407	
10029	337	2965	18.4425	21.506	1774	16.9552	6	532	4	56	21	3	1.21479e+06	6.1207e-05	0.1345	
11164	325	3034	23.067	20.314	1887	17.6379	10	512	7	76	26	4	1.09556e+06	5.2222e-05	0.4264	
11076	330	2950	15.1547	24.7757	1849	15.0387	6	533	11	71	34	4	1.27756e+06	5.42829e-05	0.2528	
11209	361	3005	22.449	29.1561	1763	16.3101	6	519	17	66	20	4	1.02806e+06	6.0698e-05	0.2722	
10988	342	2999	20.6179	22.2213	1806	15.4559	5	526	18	70	49	3	1.10629e+06	5.49571e-05	0.2896	
11295	379	3027	22.8145	26.2689	1815	16.652	9	518	16	73	48	3	1.01703e+06	5.73394e-05	0.3367	
10886	327	2965	16.1815	25.6576	1826	15.741	5	507	8	73	31	6	1.29793e+06	5.87855e-05	0.1667	
10269	349	3020	15.7759	23.0832	1760	15.0088	6	522	9	56	40	3	1.29793e+06	5.87855e-05	0.1667	
11295	377	3027	22.8145	25.7516	1815	16.4874	9	518	13	75	42	3	1.0188e+06	5.66572e-05	0.3443	
11083	324	2957	17.8119	21.873	1715	14.747	8	534	14	85	10	5	1.17255e+06	5.20264e-05	0.3231	
10739	227	3027	15.2761	22.8653	1883	18.8017	5	530	7	75	31	4	1.42317e+06	5.43419e-05	0.245	
10221	340	3041	17.9138	24.8986	1700	14.6762	8	517	15	62	15	4	1.19644e+06	6.04266e-05	0.1506	
10194	393	2995	24.0491	23.4735	1816	15.1713	8	505	8	62	39	5	1.02723e+06	6.49351e-05	0.23	
10893	351	2989	24.5362	29.9322	1728	14.594	7	519	20	63	13	4	1.02723e+06	6.49351e-05	0.23	
10019	317	3044	17.9084	22.4402	1757	18.8934	8	531	3	56	17	5	1.24322e+06	6.1252e-05	0.1074	
11156	342	3008	20.6179	23.0574	1806	15.6074	4	526	18	64	55	4	1.10159e+06	5.45613e-05	0.3006	
11209	291	3009	21.9459	29.1561	1784	15.6644	6	528	17	66	67	5	1.08421e+06	6.16219e-05	0.2148	
10616	364	2999	20.1805	29.6948	1809	14	5	521	4	62	5	3	1.08755e+06	6.32271e-05	0.1941	
11202	364	3035	16.5576	23.0746	1701	15.2035	9	529	5	70	48	3	1.18506e+06	5.62841e-05	0.2235	
10714	309	3007	17.8577	24.5252	1857	14.1552	7	522	20	56	24	3	1.18506e+06	5.62841e-05	0.2235	
10269	349	3020	15.7759	23.0832	1760	15.0088	5	522	7	56	37	3	1.29833e+06	5.85309e-05	0.1668	
11296	330	3008	17.1829	23.4794	1856	15.6727	9	520	15	64	13	4	1.17538e+06	5.11509e-05	0.3747	
10299	345	2979	20.3048	29.0942	1758	14.9713	6	514	17	61	34	4	1.11954e+06	6.69882e-05	0.1428	
10111	311	3042	17.9084	27.8305	1757	18.487	7	527	0	56	19	5	1.22041e+06	6.50449e-05	0.1191	
10200	336	3020	24.7604	29.2284	1789	18.8779	6	508	12	59	48	4	1.08875e+06	7.17206e-05	0.1562	
11395	341	3049	18.6981	22.6332	1878	17.0584	8	534	7	84	27	6	1.1265e+06	5.05536e-05	0.3877	
10748	341	3042	15	23.2998	1765	17.8899	7	521	3	61	19	5	1.30963e+06	5.36653e-05	0.2521	
10771	379	3038	24.758	29.9848	1708	18.2245	6	520	5	62	22	4	1.02455e+06	6.5937e-05	0.2201	
11335	345	3016	18.7958	25.6097	1845	16.6552	10	524	15	73	22	3	1.09744e+06	5.39433e-05	0.3176	
10296	385	2964	18.2684	22.6906	1824	17.9059	5	534	12	72	9	4	1.17794e+06	5.8651e-05	0.1874	
10662	387	3001	21.6334	29.7278	1797	17.0487	4	523	1	67	72	5	1.0696e+06	6.69299e-05	0.1775	
11285	254	3004	18.8673	20.775	1899	18.6997	6	534	3	55	3	6	1.23797e+06	4.92635e-05	0.3718	
11339	348	3029	21.152	29.5837	1852	14.0464	9	515	15	68	12	4	1.03969e+06	5.92557e-05	0.3025	
11294	361	3004	19.6664	27.1054	1852	18.9366	8	530	12	74	16	6	1.06942e+06	5.62114e-05	0.2782	
10111	340	3042	17.8079	27.8305	1753	18.4694	7	527	0	56	19	5	1.20746e+06	6.50111e-05	0.1203	
10997	397	3016	22.8145	21.9018	1845	16.6552	10	524	14	73	19	3	1.04499e+06	5.4404e-05	0.3641	
10109	325	2967	19.9892	27.9643	1877	17.2329	6	525	2	59	12	3	1.15003e+06	6.62998e-05	0.1423	
10141	311	3042	17.9084	23.2998	1778	18.4694	6	530	5	56	33	5	1.23806e+06	6.08162e-05	0.1185	
11119	337	3048	22.7698	26.2997	1719	18.8029	8	529	14	58	47	5	1.05131e+06	5.89414e-05	0.2458	
10481	273	2962	21.7248	24.8923	1706	17.5453	8	524	13	58	56	3	1.14907e+06	6.35001e-05	0.1487	
11201	290	2975	17.8119	22.4307	1704	16.1636	7	529	14	85	2	5	1.19793e+06	5.15305e-05	0.3417	
11431	379	3026	21.1884	22.9465	1780	16.4926	5	500	13	76	24	4	1.06943e+06	5.22575e-05	0.4755	
11001	335	2994	17.6117	21.6771	1730	15.1824	8	530	9	71	23	4	1.17752e+06	5.21512e-05	0.319	
11143	335	2994	15.2572	21.5407	1730	15.2676	8	522	9	71	20	5	1.28353e+06	5.02084e-05	0.3527	
11128	302	3022	22.3162	25.0663	1719	17.3586	7	529	12	66	47	5	1.08717e+06	5.73855e-05	0.2745	
10834	378	3002	20.3513	23.1541	1740	18.5	4	529	2	68	50	3	1.09831e+06	5.70874e-05	0.254	
11234	361	2998	24.049	24.4158	1809	15.8801	8	523	9	66	72	4	1.03224e+06	5.78771e-05	0.3119	
10193	274	3026	16.9628	22.1667	1726	15.5011	10	519	17	56	36	5	1.29788e+06	5.91471e-05	0.1485	
11381	310	2975	16.7224	23.4794	1856	15.6697	9	520	18	64	13	4	1.20344e+06	5.08621e-05	0.3766	
10523	269	2992	15	25.9336	1759	15.4457	8	534	17	68	2	4	1.20447e+06	5.15092e-05	0.3491	
11201	290	2990	17.8119	22.4307	1704	14.6823	5	529	14	85	9	5	1.20447e+06	5.15092e-05	0.3491	
10604	400	2975	20.0407	28.4784	1888	18.1969	7	533	11	68	46	4	1.087e+06	6.41355e-05	0.1728	
11215	388	3035	15.1547	24.1024	1827	14.6778	8	533	4	84	34	3	1.23788e+06	5.21567e-05	0.2941	
10126	276	2999	16.6886	24.5357	1837	14.3877	10	528	8	58	5	4	1.2945e+06	6.01034e-05	0.1398	
10751	381	3040	16.9416	23.7221	1869	18.6787	6	522	14	65	29	5	1.18829e+06	5.51329e-05	0.2354	
11116	327	2995	19.4117	20.6513	1781	17.1301	10	520	17	59	49	4	1.13929e+06	5.23177e-05	0.351	
10803	339	2992	24.4782	24.9749	1823	17.6092	5	525	9	58	72	4	1.06415e+06	6.25352e-05	0.2179	
11381	369	2997	16.7224	23.0738	1843	15.2081	9	520	15	64	13	5	1.17105e+06	5.02993e-05	0.3946	
11272	321	3042	16.8296	21.7687	1772	14.8297	6	517	15	58	18	3	1.2146e+06	4.94951e-05	0.4101	
11242	352	2989	19.0085	22.6064	1781	17.1301	10	519	17	59	11	4	1.1108e+06	5.17759e-05	0.3688	
10893	351	2989	24.5362	29.9322	1728	14.594	7	519	19	63	55	4	1.03028e+06	6.61507e-05	0.2107	
11164	376	3043	19.3705	20.314	1873	17.5244	6	509	6	75	26	4	1.12871e+06	5.01379e-05	0.4346	
10299	345	2976	19.8568	29.0942	1708	15.2275	6	514	17	64	29	4	1.12812e+06	6.67334e-05	0.1447	
10834	363	3002	19.6615	23.2593	1740	18.5	9	527	6	65	56	3	1.10928e+06	5.72639e-05	0.2344	
11197	333	2982	15.7467	22.1995	1776	14.4007	9	523	19	60	62	6	1.25634e+06	5.23999e-05	0.2903	
10719	356	3024	22.4059	28.8446	1709	14.0988	5	520	15	76	51	6	1.06581e+06	6.46287e-05	0.1997	
11428	320	3039	19.4993	25.7757	1785	14.7465	8	533	14	80	18	4	1.09778e+06	5.3723e-05	0.3061	
10596	335	2992	19.3223	23.0212	1770	15.6764	7	526	17	60	62	6	1.15816e+06	5.93049e-05	0.1795	
11381	382	2956	16.7224	21.8671	1856	15.2081	9	520	18	62	13	5	1.17366e+06	4.94903e-05	0.4186	
10337	400	2987	22.26	26.1687	1888	18.8132	8	534	11	65	47	4	1.08242e+06	6.56383e-05	0.1581	
10194	274	3026	18.2947	23.044	1715	15.8408	10	519	17	56	39	5	1.2476e+06	6.08125e-05	0.1376	
11197	333	2982	15.8419	22.1995	1776	14.1876	9	523	19	60	62	6	1.25129e+06	5.24164e-05	0.2907	
11197	327	2992	16.2202	22.0299	1858	14.3108	8	523	13	59	62	6	1.23955e+06	5.20156e-05	0.3133	
10655	269	2995	16.9773	25.9336	1759	18.126	6	534	17	68	28	4	1.25976e+06	5.89449e-05	0.167	
10957	396	3004	22.0987	26.4302	1891	16.4989	9	530	1	62	50	4	1.03788e+06	5.96196e-05	0.2448	
10706	349	3016	23.6682	26.6635	1761	16.0871	7	532	6	64	9	5	1.05604e+06	6.14817e-05	0.2262	
10957	384	3019	22.0987	25.0163	1894	16.4989	9	528	1	62	32	4	1.04621e+06	5.73066e-05	0.2801	
11131	344	3007	22.1787	23.9666	1844	14.6951	9	529	14	62	58	6	1.06469e+06	5.64239e-05	0.2813	
11076	233	2995	15.853	24.5357	1821	14.3877	10	531	12	55	5	4	1.3436e+06	5.2815e-05	0.2609	
10966	362	3037	17.3101	23.9681	1833	18.6787	6	520	16	71	31	5	1.16821e+06	5.41947e-05	0.2749	
11209	379	2995	22.2348	22.5588	1811	16.1079	6	514	13	71	52	5	1.06136e+06	5.45673e-05	0.3631	
10837	381	3050	19.8681	22.4256	1817	17.3426	9	531	15	68	40	4	1.10094e+06	5.5142e-05	0.2456	
10039	311	3042	17.9084	23.2998	1757	18.4694	7	529	3	57	21	5	1.24284e+06	6.17055e-05	0.1117	
10831	309	3005	16.4565	25.3546	1803	14.1552	8	522	20	56	22	4	1.22902e+06	5.58285e-05	0.2191	
10194	274	3026	18.2947	23.044	1715	15.8408	10	517	13	56	37	5	1.24643e+06	6.05694e-05	0.1462	
11406	307	3037	22.5429	25.6592	1825	14.9892	6	534	11	59	33	4	1.06619e+06	5.52914e-05	0.3156	
11061	385	3034	21.4868	27.6366	1851	14.0729	10	510	19	70	42	4	1.00495e+06	6.29921e-05	0.2933	
11330	361	2970	24.6911	29.9774	1752	15.8327	6	522	7	58	33	5	1.00495e+06	6.29921e-05	0.2933	
10699	283	3046	16.1878	21.0738	1724	18.001	4	526	8	59	59	4	1.31679e+06	5.47825e-05	0.2259	
11395	332	2950	18.6981	22.9312	1878	16.1383	8	533	3	66	33	6	1.13096e+06	5.16662e-05	0.3744	
11300	352	2989	19.2235	21.7151	1731	15.1198	10	520	17	59	51	4	1.11406e+06	5.20102e-05	0.3651	
10842	387	3018	15.9631	22.7081	1817	18.7765	9	525	4	59	54	5	1.23459e+06	5.48426e-05	0.2395	
10610	379	3050	21.8456	29.0644	1811	16.1079	4	518	13	73	51	5	1.0708e+06	6.49815e-05	0.19	
10831	334	3002	16.4565	24.5252	1870	14.0405	7	522	20	56	31	4	1.21802e+06	5.52181e-05	0.2318	
11141	354	3005	22.449	29.1561	1762	16.3445	6	519	17	66	20	3	1.03212e+06	6.10501e-05	0.266	
11197	333	2982	15.7467	21.575	1785	14.1876	9	523	10	63	35	4	1.25255e+06	5.04719e-05	0.3574	
11242	379	3010	18.8192	21.2334	1784	16.2423	10	520	17	63	46	4	1.11594e+06	5.13505e-05	0.3763	
11287	343	3009	15.4966	25.4642	1794	16.5601	7	535	6	66	37	5	1.2389e+06	5.35561e-05	0.2678	
11300	366	2989	17.8489	21.7151	1781	15.1198	10	520	17	59	42	4	1.14372e+06	5.09762e-05	0.3843	
10219	374	2973	16.9094	24.1282	1872	14.5396	7	527	11	61	7	6	1.22305e+06	5.92452e-05	0.1622	
11201	352	2989	19.4117	22.0289	1733	17.1301	7	520	17	59	25	4	1.11261e+06	5.21349e-05	0.3657	
11331	322	2998	15	22.7386	1798	14.0912	7	531	20	67	61	6	1.30237e+06	5.16369e-05	0.283	
10997	397	3016	22.8145	22.7422	1845	16.6552	10	524	14	73	11	3	1.03971e+06	5.48817e-05	0.3603	
10481	342	3028	20.1805	29.6948	1809	14.386	5	524	4	65	13	3	1.10967e+06	6.42178e-05	0.1717	
10921	344	3002	15.2572	20.6738	1750	18.7338	8	528	9	75	25	4	1.28865e+06	5.13584e-05	0.3003	
11475	347	3030	15.4966	25.4642	1823	16.5601	7	535	6	68	36	5	1.22862e+06	5.22302e-05	0.2966	
11148	335	3001	20.6179	23.0574	1806	16.4217	5	526	17	64	55	4	1.1019e+06	5.47106e-05	0.2976	
11141	368	3037	17.3891	24.9432	1716	18.6787	6	520	15	65	31	5	1.15099e+06	5.44425e-05	0.2789	
11231	345	2970	20.5946	28.0433	1834	15.5443	6	527	11	67	56	4	1.063e+06	5.93437e-05	0.2455	
11082	379	3036	24.02	29.8806	1709	14.678	5	520	12	78	36	6	1.01659e+06	6.32471e-05	0.2644	
10246	370	2990	20.6813	27.5971	1796	14.0583	5	526	17	66	4	3	1.11314e+06	6.44371e-05	0.1699	
11252	326	2954	18.572	23.069	1703	16.4986	8	525	14	73	35	3	1.13532e+06	5.31689e-05	0.3291	
10443	341	2952	15.7298	22.3706	1871	17.8032	5	527	5	70	25	5	1.29092e+06	5.66219e-05	0.2094	
11440	399	2952	22.3114	22.8437	1720	15.6874	8	524	17	71	48	6	1.03232e+06	5.39258e-05	0.3844	
11039	352	3024	19.4804	25.6847	1829	15.8289	9	531	19	74	22	6	1.09624e+06	5.6035e-05	0.2607	
11337	369	2951	16.7224	21.8671	1856	15.2081	9	520	15	61	16	5	1.18188e+06	4.98306e-05	0.4133	
11083	313	3005	22.1787	23.9666	1844	14.7123	9	529	7	62	67	6	1.08832e+06	5.72475e-05	0.2754	
10778	346	3042	19.0176	22.0493	1829	19	9	524	17	60	56	5	1.14915e+06	5.58971e-05	0.2268	
11302	394	3030	23.4583	25.5716	1830	17.4933	5	522	3	60	10	5	1.01923e+06	5.61577e-05	0.3408	
11061	368	3050	16.659	20	1856	17.3953	7	523	16	69	31	4	1.21357e+06	4.9682e-05	0.3644	
11062	333	2992	15.7467	20	1758	14	8	523	16	60	62	6	1.28214e+06	5.14139e-05	0.3086	
11311	364	3027	21.9484	20.8045	1751	15.2035	9	531	5	70	62	4	1.07126e+06	5.251e-05	0.3722	
11229	362	3037	17.9748	23.7662	1728	18.6787	6	520	14	65	31	5	1.13956e+06	5.29297e-05	0.3221	
10328	400	3007	19.6481	25.6329	1767	16.3116	9	519	10	56	39	5	1.12251e+06	6.26056e-05	0.1505	
10542	292	3004	18.8097	21.3435	1785	17.4318	9	532	9	68	32	4	1.20072e+06	5.6281e-05	0.2186	
11331	290	2994	19.709	22.8202	1798	14.0912	6	531	20	66	19	6	1.14979e+06	5.1725e-05	0.3421	
10587	392	2998	18.6164	26.9211	1879	18.5611	8	535	4	64	14	4	1.1184e+06	6.00528e-05	0.1679	
10487	228	3019	15.3223	20.6776	1870	17.5819	8	535	0	55	48	4	1.44376e+06	5.51785e-05	0.2144	
10717	353	3030	17.7932	22.5603	1714	14.9448	9	532	19	67	67	4	1.18167e+06	5.75407e-05	0.2009	
10831	334	3005	16.4565	24.5252	1788	14.0405	8	522	19	56	36	4	1.2179e+06	5.56266e-05	0.2192	
10957	396	3019	22.0987	26.4302	1888	16.3565	9	528	1	64	49	4	1.03837e+06	5.93859e-05	0.2543	
10957	396	2999	22.0987	26.4302	1887	15.8842	9	528	4	64	49	4	1.03752e+06	5.95877e-05	0.2516	
11128	321	3048	22.3162	26.6485	1721	18.8029	7	529	14	72	47	5	1.06753e+06	5.88097e-05	0.2569	
10349	341	2952	15.7298	20.3473	1861	16.6312	5	527	3	57	22	5	1.31094e+06	5.50995e-05	0.2231	
11066	385	3029	22.1058	27.6366	1851	14.0729	10	527	18	69	36	3	1.09953e+06	5.70581e-05	0.26	
10833	360	2975	22.3991	20.2804	1802	16.1398	7	532	3	58	72	4	1.09953e+06	5.70581e-05	0.26	
11381	369	2974	20.2434	23.4794	1877	18.7425	9	516	15	62	13	5	1.07232e+06	5.24742e-05	0.392	
10723	394	3018	20.2061	23.2837	1806	18.7862	9	530	18	67	75	4	1.10413e+06	5.98015e-05	0.195	
10753	309	3015	16.4565	24.5279	1726	14.1552	7	519	20	56	24	3	1.23708e+06	5.56576e-05	0.2168	
11440	399	2954	22.3114	22.6558	1720	19	8	524	16	71	48	6	1.03419e+06	5.40015e-05	0.3832	
11435	347	3030	15.4966	25.4642	1739	15.9482	7	533	3	66	33	5	1.23203e+06	5.25624e-05	0.2929	
10719	394	3004	20.2061	25.8737	1806	18.7862	8	528	19	69	75	3	1.09207e+06	6.23752e-05	0.1884	
11381	361	3002	22.449	29.1561	1739	15.6644	6	518	18	66	67	3	1.02098e+06	6.08384e-05	0.2778	
10893	356	2989	24.5362	29.9322	1747	15.8417	7	519	19	63	16	4	1.02461e+06	6.49857e-05	0.2304	
11125	337	2970	17.5789	27.1396	1815	16.7621	5	534	18	57	13	3	1.1441e+06	5.65835e-05	0.2213	
10012	376	2977	24.1351	27.7075	1770	17.8176	7	513	5	56	60	4	1.10064e+06	7.37409e-05	0.1307	
11198	355	2951	20.7829	22.809	1846	16.0814	8	523	16	85	13	3	1.07537e+06	5.32879e-05	0.3536	
10923	342	3023	17.5789	27.3753	1886	16.7621	9	534	17	75	18	3	1.14803e+06	5.7554e-05	0.2193	
10893	351	2989	24.2765	29.382	1728	16.7075	6	519	19	62	16	4	1.03094e+06	6.42797e-05	0.2317	
11001	335	2994	18.1883	21.2754	1786	15.7781	8	530	9	71	65	4	1.03232e+06	5.39258e-05	0.3844	
10912	346	3021	20.0845	27.0523	1727	14.6907	9	520	11	62	38	6	1.08996e+06	5.93472e-05	0.2307	
10739	372	3037	17.5131	23.3435	1883	18.9675	5	530	4	75	31	5	1.17489e+06	5.53679e-05	0.245	
10957	396	3019	22.4365	25.8067	1894	16.4989	9	510	5	60	45	4	1.03841e+06	5.87993e-05	0.31	
10969	369	3033	17.7508	25.2564	1763	14.6427	10	515	18	62	14	4	1.13515e+06	5.49874e-05	0.2736	
11128	321	3048	22.3162	21.6612	1719	18.223	7	529	11	67	47	5	1.09715e+06	5.41653e-05	0.3316	
11343	381	2981	21.1579	29.7508	1759	15.2159	6	525	3	58	11	6	1.02939e+06	6.02228e-05	0.2743	
10893	351	2989	20.675	29.9322	1728	15.0567	7	519	19	62	16	4	1.06613e+06	6.27865e-05	0.2025	
11500	296	3044	20.8769	20.9176	1854	16.344	8	497	18	80	54	4	1.14229e+06	5.04337e-05	0.5271	
11272	321	3042	15.954	20.6783	1772	15.008	7	517	13	67	20	4	1.26364e+06	4.83933e-05	0.4307	
10200	334	2950	24.7604	28.9638	1880	18.8779	6	511	12	59	65	4	1.09226e+06	7.33192e-05	0.1497	
11229	381	2981	24.1217	29.7508	1751	17.9572	6	517	7	61	11	6	1.0062e+06	6.26213e-05	0.2979	
11476	390	3021	15.1153	27.1595	1877	15.5947	6	535	12	58	69	4	1.37683e+06	5.84556e-05	0.1831	
10019	305	3045	18.1198	23.2998	1734	18.4694	9	527	7	56	19	5	1.23839e+06	6.22975e-05	0.1085	
10200	321	3018	22.7326	29.2284	1833	18.4722	6	511	12	59	31	4	1.10848e+06	6.90179e-05	0.1549	
10616	278	2983	15.0213	24.8806	1743	15.2891	9	529	19	55	48	4	1.36615e+06	5.83805e-05	0.1833	
10213	316	3020	24.468	28.8463	1751	18.1687	9	509	5	62	61	4	1.10098e+06	7.17772e-05	0.1589	
10987	322	2951	15.1113	20.0064	1820	16.16	6	521	11	58	27	5	1.32865e+06	5.02008e-05	0.3672	
11222	359	2951	18.5498	20.2608	1716	14.3591	8	505	2	79	29	5	1.14937e+06	5.06175e-05	0.4961	
11352	379	3026	21.1884	22.9465	1764	16.4926	5	500	11	76	32	4	1.0703e+06	5.28625e-05	0.463	
11496	271	3044	19.3183	20	1890	16.8306	7	508	3	64	52	5	1.21392e+06	4.87401e-05	0.5014	
11500	296	3044	20.8769	20.9176	1854	18.8973	8	497	18	81	54	4	1.1434e+06	5.05868e-05	0.5232	
10200	334	3020	24.7604	29.2284	1840	18.8779	6	511	12	59	65	4	1.09437e+06	7.2812e-05	0.1418	
10225	356	2966	20.3236	29.0819	1708	14.9713	5	514	18	64	34	4	1.1236e+06	6.81385e-05	0.1388	
11381	311	2951	16.7224	21.8671	1884	15.2081	7	520	15	64	13	5	1.22311e+06	4.94486e-05	0.4288	
11395	368	3049	18.6981	22.9312	1852	17.0584	6	495	7	85	23	6	1.13204e+06	5.11274e-05	0.5082	
10606	318	3027	23.6311	28.1959	1727	14.6907	9	520	11	62	64	6	1.08035e+06	6.63086e-05	0.1815	
10184	255	3020	23.8259	28.8463	1731	18.1687	7	515	5	59	67	4	1.16317e+06	7.22596e-05	0.1339	
10019	291	3030	16.348	22.7255	1757	18.1141	7	527	3	56	19	5	1.32403e+06	6.0905e-05	0.1275	
11276	321	3042	15	20.6783	1776	14.808	7	517	8	57	34	3	1.31967e+06	4.84449e-05	0.4299	
11421	344	3012	21.4359	23.3297	1783	18.1415	9	510	13	84	35	4	1.06655e+06	5.31604e-05	0.4402	
10481	364	3028	20.1805	29.6948	1809	14.0759	5	522	4	67	5	3	1.09909e+06	6.38937e-05	0.1825	
10299	334	2976	19.5734	29.0942	1708	14.9713	5	514	17	64	34	4	1.14429e+06	6.68449e-05	0.15	
10193	241	3026	18.2947	22.3122	1715	15.8408	10	519	9	56	40	5	1.29171e+06	6.01106e-05	0.1506	
10481	342	3028	20.1805	29.6948	1809	14.386	5	524	8	66	34	4	1.11444e+06	6.52273e-05	0.1699	
10616	264	2983	15.1394	24.8806	1743	16.2902	8	529	15	55	48	5	1.37683e+06	5.84556e-05	0.1831	
11309	265	3014	21.8387	20.6126	1777	15.8881	8	521	14	76	5	5	1.16263e+06	5.06997e-05	0.4472	
11201	352	2987	19.4117	21.7151	1781	17.1301	10	520	17	59	49	4	1.11266e+06	5.26704e-05	0.3521	
10841	357	3041	15.4484	22.7081	1817	18.9246	9	523	4	76	43	5	1.26906e+06	5.40716e-05	0.2637	
11381	319	2951	16.7224	21.8671	1884	18.4766	7	520	15	62	13	5	1.21675e+06	4.96648e-05	0.4245	
10890	387	3049	24.3612	29.9848	1708	18.2245	6	512	2	60	23	4	1.01882e+06	6.48088e-05	0.2625	
10257	342	3004	17.5377	26.4916	1744	15.8429	5	525	12	59	31	5	1.2124e+06	6.29366e-05	0.1384	
11009	271	2986	15.2139	28.7371	1825	16.3552	7	533	18	56	17	5	1.31414e+06	5.83976e-05	0.1881	
10281	400	2975	22.26	27.3636	1888	18.3846	8	534	11	66	45	3	1.08285e+06	6.749e-05	0.1641	
11381	381	2950	16.7224	21.8671	1856	15.2081	9	520	15	64	30	5	1.17489e+06	5.00225e-05	0.4191	
11020	356	3036	21.4571	30	1709	14.678	5	525	12	78	56	6	1.05639e+06	6.31273e-05	0.2108	
11030	356	3049	22.76	29.8806	1709	14.0988	5	520	15	78	56	6	1.04078e+06	6.33754e-05	0.2257	
10468	251	3017	17.7126	23.6049	1779	19	7	530	14	69	47	4	1.27763e+06	5.95841e-05	0.1758	
